seed,scenario_fingerprint,algorithm,num_agents,num_tasks,obstacle_density,failure_rate,failure_iteration,failed_agent_count,failed_agent_ids,success,iterations,completed_tasks,total_distance,productive_agents,blocked_moves,unreachable_plans,redundant_target_ratio,runtime_seconds
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,manhattan_greedy,15,20,0.2,0.4,5,6,0;1;4;6;12;14,1,40,20,384.0,11,6,0,0.6487179487179487,0.08206687799247447
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,path_cost_greedy,15,20,0.2,0.4,5,6,0;1;4;6;12;14,1,40,20,383.0,11,7,0,0.6461538461538462,1.3644522730028257
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,hungarian_astar,15,20,0.2,0.4,5,6,0;1;4;6;12;14,1,28,20,175.0,12,0,0,0.0,1.389398286002688
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,manhattan_greedy,15,20,0.2,0.4,5,6,3;5;6;7;8;10,1,29,20,285.0,11,6,0,0.44673539518900346,0.05101603700313717
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,path_cost_greedy,15,20,0.2,0.4,5,6,3;5;6;7;8;10,1,32,20,306.0,10,12,0,0.5062893081761006,1.8676337450015126
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,hungarian_astar,15,20,0.2,0.4,5,6,3;5;6;7;8;10,1,29,20,200.0,11,0,0,0.0,1.5647490630071843
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,manhattan_greedy,15,20,0.2,0.4,5,6,1;5;6;10;12;13,1,43,20,407.0,10,10,0,0.5947242206235012,0.09138106199679896
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,path_cost_greedy,15,20,0.2,0.4,5,6,1;5;6;10;12;13,1,38,20,360.0,9,12,0,0.543010752688172,2.300127792012063
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,hungarian_astar,15,20,0.2,0.4,5,6,1;5;6;10;12;13,1,28,20,228.0,9,0,0,0.0,1.8271755879977718
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,manhattan_greedy,15,20,0.2,0.4,5,6,3;4;6;11;13;14,1,34,20,334.0,11,2,0,0.5625,0.07050884400086943
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,path_cost_greedy,15,20,0.2,0.4,5,6,3;4;6;11;13;14,1,29,20,289.0,12,2,0,0.5120274914089347,1.75613202599925
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,hungarian_astar,15,20,0.2,0.4,5,6,3;4;6;11;13;14,1,23,20,172.0,13,0,0,0.0,1.5406967570015695
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,manhattan_greedy,15,20,0.2,0.4,5,6,0;3;4;6;13;14,1,45,20,432.0,8,3,0,0.6114942528735632,0.06923498101241421
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,path_cost_greedy,15,20,0.2,0.4,5,6,0;3;4;6;13;14,1,51,20,475.0,7,14,0,0.6503067484662577,2.1556446140020853
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,hungarian_astar,15,20,0.2,0.4,5,6,0;3;4;6;13;14,1,34,20,278.0,9,0,0,0.0,2.2700523789972067
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,manhattan_greedy,15,20,0.2,0.4,5,6,3;4;6;9;11;14,1,44,20,424.0,11,2,0,0.5821596244131455,0.18468335100624245
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,path_cost_greedy,15,20,0.2,0.4,5,6,3;4;6;9;11;14,1,45,20,434.0,10,1,0,0.671264367816092,1.9251719710009638
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,hungarian_astar,15,20,0.2,0.4,5,6,3;4;6;9;11;14,1,33,20,249.0,10,0,0,0.0,1.7299882280058227
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,manhattan_greedy,15,20,0.2,0.4,5,6,0;1;2;10;11;13,1,37,20,353.0,10,10,0,0.6473829201101928,0.10362269599863794
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,path_cost_greedy,15,20,0.2,0.4,5,6,0;1;2;10;11;13,1,43,20,407.0,12,10,0,0.6786570743405276,2.0805934550007805
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,hungarian_astar,15,20,0.2,0.4,5,6,0;1;2;10;11;13,1,27,20,188.0,13,0,0,0.0,1.697808247001376
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,manhattan_greedy,15,20,0.2,0.4,5,6,2;3;4;5;8;12,1,97,20,847.0,10,56,0,0.7951273532668881,0.2783589180035051
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,path_cost_greedy,15,20,0.2,0.4,5,6,2;3;4;5;8;12,1,98,20,850.0,9,62,0,0.7927631578947368,3.687601342011476
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,hungarian_astar,15,20,0.2,0.4,5,6,2;3;4;5;8;12,1,42,20,247.0,10,0,0,0.0,2.53384141701099
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;2;6;8;9;12;13;14,1,51,20,345.0,8,6,0,0.4586894586894587,0.05679775300086476
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;2;6;8;9;12;13;14,1,51,20,345.0,8,6,0,0.45014245014245013,1.9719613259949256
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,hungarian_astar,15,20,0.2,0.6,5,9,0;1;2;6;8;9;12;13;14,1,46,20,237.0,8,0,0,0.0,2.0471415140054887
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;2;4;7;8;11;12;14,1,55,20,369.0,11,6,0,0.552,0.09349445599946193
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;2;4;7;8;11;12;14,1,53,20,357.0,10,6,0,0.5234159779614325,2.227406963997055
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,hungarian_astar,15,20,0.2,0.6,5,9,0;1;2;4;7;8;11;12;14,1,45,20,257.0,10,3,0,0.0,2.9520929240097757
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,manhattan_greedy,15,20,0.2,0.6,5,9,1;3;5;6;7;11;12;13;14,1,66,20,436.0,9,5,0,0.6099773242630385,0.17816745200252626
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,path_cost_greedy,15,20,0.2,0.6,5,9,1;3;5;6;7;11;12;13;14,1,56,20,375.0,9,6,0,0.5013123359580053,2.5906486990134
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,hungarian_astar,15,20,0.2,0.6,5,9,1;3;5;6;7;11;12;13;14,1,42,20,254.0,10,1,0,0.0,2.282981116004521
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,manhattan_greedy,15,20,0.2,0.6,5,9,1;2;3;5;6;7;11;12;13,1,32,20,231.0,10,6,0,0.459915611814346,0.04076839100162033
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,path_cost_greedy,15,20,0.2,0.6,5,9,1;2;3;5;6;7;11;12;13,1,32,20,231.0,10,6,0,0.46835443037974683,1.3006741240096744
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,hungarian_astar,15,20,0.2,0.6,5,9,1;2;3;5;6;7;11;12;13,1,29,20,172.0,10,0,0,0.0,1.1946381220041076
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;3;7;8;9;11;13;14,1,81,20,521.0,7,10,0,0.664783427495292,0.1468731229979312
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;3;7;8;9;11;13;14,1,77,20,497.0,7,10,0,0.6607495069033531,2.2577098929905333
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,hungarian_astar,15,20,0.2,0.6,5,9,0;1;3;7;8;9;11;13;14,1,55,20,291.0,8,1,0,0.0,2.428658428005292
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,manhattan_greedy,15,20,0.2,0.6,5,9,1;2;3;5;7;8;10;12;14,1,46,20,312.0,10,9,0,0.3894080996884735,0.14432020799722522
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,path_cost_greedy,15,20,0.2,0.6,5,9,1;2;3;5;7;8;10;12;14,1,68,20,447.0,9,6,0,0.5452538631346578,4.837961258992436
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,hungarian_astar,15,20,0.2,0.6,5,9,1;2;3;5;7;8;10;12;14,1,43,20,263.0,10,2,0,0.0,3.161536861996865
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,manhattan_greedy,15,20,0.2,0.6,5,9,2;3;4;7;9;11;12;13;14,1,36,20,259.0,8,2,0,0.3946360153256705,0.042579116008710116
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,path_cost_greedy,15,20,0.2,0.6,5,9,2;3;4;7;9;11;12;13;14,1,42,20,293.0,8,4,0,0.4444444444444444,1.8082961929903831
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,hungarian_astar,15,20,0.2,0.6,5,9,2;3;4;7;9;11;12;13;14,1,36,20,206.0,8,1,0,0.0,1.6423057549982332
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,manhattan_greedy,15,20,0.2,0.6,5,9,1;3;4;5;7;8;12;13;14,1,66,20,432.0,9,9,0,0.49206349206349204,0.15978847299993504
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,path_cost_greedy,15,20,0.2,0.6,5,9,1;3;4;5;7;8;12;13;14,1,64,20,420.0,9,9,0,0.49184149184149184,2.2657440829934785
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,hungarian_astar,15,20,0.2,0.6,5,9,1;3;4;5;7;8;12;13;14,1,49,20,258.0,10,1,0,0.0,2.3499302270065527
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;2;4;5;6;8;9;12,1,53,20,358.0,11,5,0,0.48760330578512395,0.12525353398814332
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;2;4;5;6;8;9;12,1,55,20,371.0,11,4,0,0.528,2.611773180004093
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,hungarian_astar,15,20,0.2,0.6,5,9,0;1;2;4;5;6;8;9;12,1,55,20,296.0,9,0,0,0.0,2.768857796007069
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;3;4;6;8;9;10;13,1,79,20,502.0,8,17,0,0.6454720616570327,0.09578974699252285
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;3;4;6;8;9;10;13,1,69,20,449.0,8,10,0,0.5925925925925926,1.9847112150018802
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,hungarian_astar,15,20,0.2,0.6,5,9,0;1;3;4;6;8;9;10;13,1,49,20,271.0,8,1,0,0.0,1.7085570780036505
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,manhattan_greedy,15,20,0.2,0.6,5,9,3;4;5;7;8;9;10;12;14,1,52,20,350.0,7,7,0,0.5938375350140056,0.09106945199891925
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,path_cost_greedy,15,20,0.2,0.6,5,9,3;4;5;7;8;9;10;12;14,1,78,20,504.0,7,9,0,0.6803118908382066,1.9033571100007975
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,hungarian_astar,15,20,0.2,0.6,5,9,3;4;5;7;8;9;10;12;14,1,58,20,330.0,8,1,0,0.0,1.7411267559946282
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,manhattan_greedy,15,20,0.2,0.6,5,9,1;2;3;5;6;7;8;9;12,1,80,20,516.0,7,9,0,0.5866666666666667,0.21009290900838096
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,path_cost_greedy,15,20,0.2,0.6,5,9,1;2;3;5;6;7;8;9;12,1,74,20,481.0,7,8,0,0.5255623721881391,3.3988263859937433
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,hungarian_astar,15,20,0.2,0.6,5,9,1;2;3;5;6;7;8;9;12,1,46,20,291.0,7,0,0,0.0,2.5287197770085186
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;6;8;9;11;12;13;14,1,41,20,283.0,7,8,0,0.36769759450171824,0.052893789994413964
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;6;8;9;11;12;13;14,1,50,20,338.0,7,7,0,0.4753623188405797,2.2063266659970395
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,hungarian_astar,15,20,0.2,0.6,5,9,0;1;6;8;9;11;12;13;14,1,39,20,258.0,6,0,0,0.0,2.09905876700941
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,manhattan_greedy,15,20,0.2,0.6,5,9,2;3;5;6;8;10;11;12;14,1,94,20,596.0,11,13,0,0.7126436781609196,0.13074446099926718
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,path_cost_greedy,15,20,0.2,0.6,5,9,2;3;5;6;8;10;11;12;14,1,108,20,670.0,11,23,0,0.7619047619047619,2.7541690549987834
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,hungarian_astar,15,20,0.2,0.6,5,9,2;3;5;6;8;10;11;12;14,1,64,20,351.0,11,1,0,0.0,1.9793339199968614
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,manhattan_greedy,15,20,0.2,0.6,5,9,0;3;6;8;9;11;12;13;14,1,57,20,380.0,9,7,0,0.4909560723514212,0.07840190701244865
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,path_cost_greedy,15,20,0.2,0.6,5,9,0;3;6;8;9;11;12;13;14,1,57,20,380.0,9,7,0,0.48578811369509045,2.143722394001088
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,hungarian_astar,15,20,0.2,0.6,5,9,0;3;6;8;9;11;12;13;14,1,50,20,228.0,9,1,0,0.0,1.93544261099305
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,manhattan_greedy,15,20,0.2,0.6,5,9,0;2;3;5;7;8;12;13;14,1,63,20,407.0,11,16,0,0.6548463356973995,0.16619501099921763
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,path_cost_greedy,15,20,0.2,0.6,5,9,0;2;3;5;7;8;12;13;14,1,63,20,404.0,11,19,0,0.6453900709219859,2.6386471490113763
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,hungarian_astar,15,20,0.2,0.6,5,9,0;2;3;5;7;8;12;13;14,1,33,20,209.0,11,1,0,0.0,1.575353799998993
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,manhattan_greedy,15,20,0.2,0.6,5,9,3;5;6;7;10;11;12;13;14,1,46,20,319.0,12,2,0,0.5919003115264797,0.1764169610105455
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,path_cost_greedy,15,20,0.2,0.6,5,9,3;5;6;7;10;11;12;13;14,1,48,20,320.0,11,13,0,0.5825825825825826,2.160747349000303
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,hungarian_astar,15,20,0.2,0.6,5,9,3;5;6;7;10;11;12;13;14,1,48,20,228.0,11,0,0,0.0,2.0865152360056527
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,manhattan_greedy,15,20,0.2,0.6,5,9,2;3;4;5;6;8;9;13;14,1,34,20,249.0,10,0,0,0.3815261044176707,0.04240145599760581
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,path_cost_greedy,15,20,0.2,0.6,5,9,2;3;4;5;6;8;9;13;14,1,34,20,244.0,10,5,0,0.3654618473895582,1.6498514949926175
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,hungarian_astar,15,20,0.2,0.6,5,9,2;3;4;5;6;8;9;13;14,1,44,20,218.0,10,0,0,0.0,1.660053629995673
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;2;3;6;7;8;11;12,1,44,20,305.0,8,4,0,0.47896440129449835,0.09001366600568872
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;2;3;6;7;8;11;12,1,44,20,305.0,8,4,0,0.48220064724919093,2.1682891009986633
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,hungarian_astar,15,20,0.2,0.6,5,9,0;1;2;3;6;7;8;11;12,1,44,20,258.0,8,2,0,0.0,2.824877403996652
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;2;3;6;9;10;13;14,1,93,20,586.0,8,17,0,0.6716417910447762,0.26150450500426814
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;2;3;6;9;10;13;14,1,85,20,545.0,8,10,0,0.6162162162162163,3.307676691998495
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,hungarian_astar,15,20,0.2,0.6,5,9,0;1;2;3;6;9;10;13;14,1,47,20,283.0,8,1,0,0.0,3.1277167109947186
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,manhattan_greedy,15,20,0.2,0.6,5,9,0;2;3;6;7;8;11;12;14,1,46,20,320.0,7,1,0,0.40498442367601245,0.09032911999383941
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,path_cost_greedy,15,20,0.2,0.6,5,9,0;2;3;6;7;8;11;12;14,1,58,20,392.0,7,1,0,0.48091603053435117,2.6844533650000812
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,hungarian_astar,15,20,0.2,0.6,5,9,0;2;3;6;7;8;11;12;14,1,43,20,238.0,7,0,0,0.0,2.5104038899880834
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;3;6;7;10;11;12;13,1,74,20,478.0,9,11,0,0.5357873210633947,0.2700830339890672
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;3;6;7;10;11;12;13,1,77,20,497.0,9,10,0,0.6094674556213018,8.841195946006337
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,hungarian_astar,15,20,0.2,0.6,5,9,0;1;3;6;7;10;11;12;13,1,61,20,335.0,7,0,0,0.0,8.674210530996788
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;3;4;5;6;9;12;14,1,40,20,281.0,10,4,0,0.5052631578947369,0.12761455100553576
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;3;4;5;6;9;12;14,1,40,20,281.0,10,4,0,0.5052631578947369,3.1129698940058006
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,hungarian_astar,15,20,0.2,0.6,5,9,0;1;3;4;5;6;9;12;14,1,38,20,185.0,10,0,0,0.0,3.677852362001431
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,manhattan_greedy,15,20,0.2,0.6,5,9,2;4;6;7;10;11;12;13;14,1,40,20,281.0,11,4,0,0.43157894736842106,0.15039299199997913
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,path_cost_greedy,15,20,0.2,0.6,5,9,2;4;6;7;10;11;12;13;14,1,40,20,281.0,11,4,0,0.43859649122807015,3.8704601929930504
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,hungarian_astar,15,20,0.2,0.6,5,9,2;4;6;7;10;11;12;13;14,1,33,20,202.0,10,0,0,0.0,2.780970323001384
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;3;5;8;9;12;13;14,1,76,20,491.0,7,10,0,0.592814371257485,0.28261440800270066
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;3;5;8;9;12;13;14,1,76,20,494.0,7,7,0,0.6047904191616766,5.892346383014228
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,hungarian_astar,15,20,0.2,0.6,5,9,0;1;3;5;8;9;12;13;14,1,40,20,254.0,6,0,0,0.0,5.314078156006872
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,manhattan_greedy,15,20,0.2,0.6,5,9,1;2;3;4;8;10;11;12;14,1,43,20,301.0,11,2,0,0.45874587458745875,0.17339549999451265
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,path_cost_greedy,15,20,0.2,0.6,5,9,1;2;3;4;8;10;11;12;14,1,43,20,300.0,11,3,0,0.47194719471947194,3.5770967970020138
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,hungarian_astar,15,20,0.2,0.6,5,9,1;2;3;4;8;10;11;12;14,1,42,20,196.0,10,0,0,0.0,3.59284566900169
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,manhattan_greedy,15,20,0.2,0.6,5,9,0;2;3;4;10;11;12;13;14,1,58,20,387.0,6,6,0,0.4910941475826972,0.12561822299903724
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,path_cost_greedy,15,20,0.2,0.6,5,9,0;2;3;4;10;11;12;13;14,1,58,20,389.0,5,4,0,0.4631043256997455,6.901535013996181
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,hungarian_astar,15,20,0.2,0.6,5,9,0;2;3;4;10;11;12;13;14,1,42,20,268.0,7,0,0,0.0,5.3601191630004905
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,manhattan_greedy,15,20,0.2,0.6,5,9,2;3;5;7;8;10;11;13;14,1,46,20,321.0,10,0,0,0.5295950155763239,0.18122268001025077
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,path_cost_greedy,15,20,0.2,0.6,5,9,2;3;5;7;8;10;11;13;14,1,46,20,321.0,10,0,0,0.5545171339563862,2.6724795140034985
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,hungarian_astar,15,20,0.2,0.6,5,9,2;3;5;7;8;10;11;13;14,1,34,20,195.0,11,0,0,0.0,3.136602083002799
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,manhattan_greedy,15,20,0.2,0.6,5,9,0;1;5;7;8;10;11;12;14,1,68,20,442.0,10,11,0,0.6423841059602649,0.3359123760019429
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,path_cost_greedy,15,20,0.2,0.6,5,9,0;1;5;7;8;10;11;12;14,1,63,20,419.0,10,4,0,0.5815602836879432,5.891052388004027
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,hungarian_astar,15,20,0.2,0.6,5,9,0;1;5;7;8;10;11;12;14,1,33,20,201.0,10,0,0,0.0,2.8598714800027665
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,manhattan_greedy,15,20,0.2,0.6,5,9,2;4;5;6;8;9;10;11;13,1,80,20,512.0,9,13,0,0.6152380952380953,0.21438510800362565
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,path_cost_greedy,15,20,0.2,0.6,5,9,2;4;5;6;8;9;10;11;13,1,73,20,472.0,9,11,0,0.5320910973084886,3.5532205810013693
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,hungarian_astar,15,20,0.2,0.6,5,9,2;4;5;6;8;9;10;11;13,1,56,20,283.0,8,0,0,0.0,3.4647050560015487
