seed,scenario_fingerprint,algorithm,num_agents,num_tasks,obstacle_density,success,iterations,total_distance,productive_agents,blocked_moves,redundant_target_ratio,runtime_seconds
8,24e8f79d8c8b93bb78b442551f485d0bf42f9c3004483e6ab4db12b3751dcfbc,path_cost_greedy,15,20,0.15,1,41,599.0,11,16,0.7902439024390244,3.8516779559940915
8,24e8f79d8c8b93bb78b442551f485d0bf42f9c3004483e6ab4db12b3751dcfbc,hungarian_astar,15,20,0.15,1,27,171.0,13,0,0.0,2.9090367289973074
9,9b17ddbf431dd4fa5c7c96f6a7b13b174b4283fd692e275d0bb7b6393b4d260b,manhattan_greedy,15,20,0.15,1,27,395.0,13,10,0.6987654320987654,0.14480595200438984
9,9b17ddbf431dd4fa5c7c96f6a7b13b174b4283fd692e275d0bb7b6393b4d260b,path_cost_greedy,15,20,0.15,1,27,395.0,13,10,0.7037037037037037,2.50342495500081
9,9b17ddbf431dd4fa5c7c96f6a7b13b174b4283fd692e275d0bb7b6393b4d260b,hungarian_astar,15,20,0.15,1,21,142.0,14,0,0.0,2.3012311400016188
10,72171f08d56cfd682a8b873ddd00a79d17c0a3aeff4ed66488a16c38d6e3444b,manhattan_greedy,15,20,0.15,1,41,596.0,12,19,0.7382113821138211,0.17936158199881902
10,72171f08d56cfd682a8b873ddd00a79d17c0a3aeff4ed66488a16c38d6e3444b,path_cost_greedy,15,20,0.15,1,41,598.0,12,17,0.7479674796747967,2.266906992001168
10,72171f08d56cfd682a8b873ddd00a79d17c0a3aeff4ed66488a16c38d6e3444b,hungarian_astar,15,20,0.15,1,24,196.0,12,0,0.0,1.9895517269978882
11,03316ca81f02b8307d09b8696444b6ed1e7c460c583a3c59e820b819eb3ad0ef,manhattan_greedy,15,20,0.15,1,22,326.0,10,4,0.6212121212121212,0.05894901399733499
11,03316ca81f02b8307d09b8696444b6ed1e7c460c583a3c59e820b819eb3ad0ef,path_cost_greedy,15,20,0.15,1,19,281.0,11,4,0.5859649122807018,2.4535541150034987
11,03316ca81f02b8307d09b8696444b6ed1e7c460c583a3c59e820b819eb3ad0ef,hungarian_astar,15,20,0.15,1,19,162.0,12,0,0.0,2.3049146339981235
12,1980eec0030cd519fc8e3bf2318759d76a27d9f1022b061bdc0ca6178b82f2bc,manhattan_greedy,15,20,0.15,1,32,468.0,11,12,0.7125,0.21165007800300373
12,1980eec0030cd519fc8e3bf2318759d76a27d9f1022b061bdc0ca6178b82f2bc,path_cost_greedy,15,20,0.15,1,32,471.0,11,9,0.7270833333333333,2.9749641310045263
12,1980eec0030cd519fc8e3bf2318759d76a27d9f1022b061bdc0ca6178b82f2bc,hungarian_astar,15,20,0.15,1,18,166.0,12,0,0.0,2.0708344859958743
13,ba06e451de6864af194cd0933a660d63c41cc87591651b3416e8180016818ba9,manhattan_greedy,15,20,0.15,1,38,559.0,11,11,0.7403508771929824,0.17880774999503046
13,ba06e451de6864af194cd0933a660d63c41cc87591651b3416e8180016818ba9,path_cost_greedy,15,20,0.15,1,38,560.0,11,10,0.7385964912280701,2.374585973993817
13,ba06e451de6864af194cd0933a660d63c41cc87591651b3416e8180016818ba9,hungarian_astar,15,20,0.15,1,26,220.0,12,2,0.0,2.150160696997773
14,8df252f341923ef16f4ab558e68374a8e1656015940827ae733bfb80cff72e52,manhattan_greedy,15,20,0.15,1,45,609.0,11,66,0.8014814814814815,0.4269871259966749
14,8df252f341923ef16f4ab558e68374a8e1656015940827ae733bfb80cff72e52,path_cost_greedy,15,20,0.15,1,45,611.0,11,64,0.8044444444444444,4.010458304997883
14,8df252f341923ef16f4ab558e68374a8e1656015940827ae733bfb80cff72e52,hungarian_astar,15,20,0.15,1,26,183.0,13,0,0.0,3.0123536590035656
15,e0bf52a2f6a922487129dd8a2e76c16eade2d379a29fb3df2eb6c7e477665e0f,manhattan_greedy,15,20,0.15,1,29,432.0,12,3,0.6896551724137931,0.1337623250001343
15,e0bf52a2f6a922487129dd8a2e76c16eade2d379a29fb3df2eb6c7e477665e0f,path_cost_greedy,15,20,0.15,1,29,434.0,12,1,0.7011494252873564,2.1138752609986113
15,e0bf52a2f6a922487129dd8a2e76c16eade2d379a29fb3df2eb6c7e477665e0f,hungarian_astar,15,20,0.15,1,21,185.0,14,0,0.0,2.7470437079973635
16,10d8939dca6ffcfadabb9712f17df3ff0f56a307155e12c85bcb88c26ce89606,manhattan_greedy,15,20,0.15,1,21,309.0,13,6,0.5746031746031746,0.13255336099973647
16,10d8939dca6ffcfadabb9712f17df3ff0f56a307155e12c85bcb88c26ce89606,path_cost_greedy,15,20,0.15,1,34,479.0,12,31,0.7137254901960784,4.029153301999031
16,10d8939dca6ffcfadabb9712f17df3ff0f56a307155e12c85bcb88c26ce89606,hungarian_astar,15,20,0.15,1,21,168.0,14,0,0.0,2.4088693110024906
17,6db9ead3f396c45e7c5aa571faee7c6928d4c4687d7f21977268c52bd16ad94b,manhattan_greedy,15,20,0.15,1,31,453.0,13,12,0.7075268817204301,0.26803375800227514
17,6db9ead3f396c45e7c5aa571faee7c6928d4c4687d7f21977268c52bd16ad94b,path_cost_greedy,15,20,0.15,1,31,455.0,13,10,0.7075268817204301,3.128968099001213
17,6db9ead3f396c45e7c5aa571faee7c6928d4c4687d7f21977268c52bd16ad94b,hungarian_astar,15,20,0.15,1,21,188.0,13,0,0.0,2.676347328000702
18,e2ff74cc76b545e72ea1d2c138c12901763d04f7bc34f358b81ce718b1a0c167,manhattan_greedy,15,20,0.15,1,29,425.0,12,10,0.7333333333333333,0.19540678900375497
18,e2ff74cc76b545e72ea1d2c138c12901763d04f7bc34f358b81ce718b1a0c167,path_cost_greedy,15,20,0.15,1,29,425.0,12,10,0.7333333333333333,3.071496816002764
18,e2ff74cc76b545e72ea1d2c138c12901763d04f7bc34f358b81ce718b1a0c167,hungarian_astar,15,20,0.15,1,23,165.0,13,0,0.0,3.4305926759989234
19,a0413901302dc3cf9604bd3f34568da608eb5af6a98a250fdd24667c1a8f52d5,manhattan_greedy,15,20,0.15,1,34,480.0,12,30,0.7764705882352941,0.16791641800227808
19,a0413901302dc3cf9604bd3f34568da608eb5af6a98a250fdd24667c1a8f52d5,path_cost_greedy,15,20,0.15,1,34,472.0,12,38,0.7647058823529411,1.8336487030028366
19,a0413901302dc3cf9604bd3f34568da608eb5af6a98a250fdd24667c1a8f52d5,hungarian_astar,15,20,0.15,1,22,141.0,15,1,0.0,1.217479724000441
20,87cc0190d0742861823547acabb2fcf5599b1cfb1845a52fcd2e4d9b40926cc6,manhattan_greedy,15,20,0.15,1,29,430.0,10,5,0.6804597701149425,0.0904009540026891
20,87cc0190d0742861823547acabb2fcf5599b1cfb1845a52fcd2e4d9b40926cc6,path_cost_greedy,15,20,0.15,1,29,429.0,9,6,0.6850574712643678,1.8967012579960283
20,87cc0190d0742861823547acabb2fcf5599b1cfb1845a52fcd2e4d9b40926cc6,hungarian_astar,15,20,0.15,1,27,199.0,11,0,0.0,2.4100426099976175
21,0f580a88933d4bed1cf05f3a6d63c2bd49eea2dd7eb426aedcb5678a8c14dc9a,manhattan_greedy,15,20,0.15,1,26,383.0,12,7,0.5666666666666667,0.10174667200044496
21,0f580a88933d4bed1cf05f3a6d63c2bd49eea2dd7eb426aedcb5678a8c14dc9a,path_cost_greedy,15,20,0.15,1,29,424.0,11,11,0.6482758620689655,3.945449427999847
21,0f580a88933d4bed1cf05f3a6d63c2bd49eea2dd7eb426aedcb5678a8c14dc9a,hungarian_astar,15,20,0.15,1,20,197.0,11,0,0.0,3.018952377999085
22,b52f55e1d53c6b3594576fc8aa3edc1ba4c732eb07b09b914df45c78b8d8bb57,manhattan_greedy,15,20,0.15,1,19,280.0,12,5,0.5719298245614035,0.046347755000169855
22,b52f55e1d53c6b3594576fc8aa3edc1ba4c732eb07b09b914df45c78b8d8bb57,path_cost_greedy,15,20,0.15,1,19,280.0,12,5,0.5684210526315789,1.6135001110014855
22,b52f55e1d53c6b3594576fc8aa3edc1ba4c732eb07b09b914df45c78b8d8bb57,hungarian_astar,15,20,0.15,1,17,145.0,14,0,0.0,1.6562233559961896
23,fd6aeb5b954af462955c88d56f3620214095d9b32640741b884fc76da237a154,manhattan_greedy,15,20,0.15,1,54,786.0,13,24,0.8320987654320988,0.9233285789960064
23,fd6aeb5b954af462955c88d56f3620214095d9b32640741b884fc76da237a154,path_cost_greedy,15,20,0.15,1,54,787.0,13,23,0.8037037037037037,6.045850960996177
23,fd6aeb5b954af462955c88d56f3620214095d9b32640741b884fc76da237a154,hungarian_astar,15,20,0.15,1,29,204.0,14,0,0.0,4.9710460280039115
24,371b6d8314b231451f3dbfc5a441ceea0acbc60f918c1a24a3293a8a10be49ef,manhattan_greedy,15,20,0.15,1,34,494.0,11,16,0.7431372549019608,0.19557668500056025
24,371b6d8314b231451f3dbfc5a441ceea0acbc60f918c1a24a3293a8a10be49ef,path_cost_greedy,15,20,0.15,1,30,438.0,13,12,0.7133333333333334,3.8104581990046427
24,371b6d8314b231451f3dbfc5a441ceea0acbc60f918c1a24a3293a8a10be49ef,hungarian_astar,15,20,0.15,1,28,177.0,15,0,0.0,4.03060237900354
25,5d5e35bcfc872676183f12b70540a2a2f050d9ddf0355830e639ba8d01678bf0,manhattan_greedy,15,20,0.15,1,41,582.0,12,33,0.7219512195121951,0.5326575760045671
25,5d5e35bcfc872676183f12b70540a2a2f050d9ddf0355830e639ba8d01678bf0,path_cost_greedy,15,20,0.15,1,41,573.0,12,42,0.7430894308943089,8.685046188998967
25,5d5e35bcfc872676183f12b70540a2a2f050d9ddf0355830e639ba8d01678bf0,hungarian_astar,15,20,0.15,1,24,214.0,14,0,0.0,10.26288389700494
26,90f88215245fd7b8a142ffb4df53a5de65d5d1bdb2112d20481ad71167fa69ae,manhattan_greedy,15,20,0.15,1,38,556.0,10,14,0.7631578947368421,0.20914464000088628
26,90f88215245fd7b8a142ffb4df53a5de65d5d1bdb2112d20481ad71167fa69ae,path_cost_greedy,15,20,0.15,1,38,558.0,9,12,0.7631578947368421,2.9640964410064043
26,90f88215245fd7b8a142ffb4df53a5de65d5d1bdb2112d20481ad71167fa69ae,hungarian_astar,15,20,0.15,1,32,240.0,10,0,0.0,2.8323222109975177
27,02f6d7fa04497dceba3a4083b14c1829671928385a67505dcb83061f4efcdbef,manhattan_greedy,15,20,0.15,1,33,467.0,10,28,0.705050505050505,0.18963876299676485
27,02f6d7fa04497dceba3a4083b14c1829671928385a67505dcb83061f4efcdbef,path_cost_greedy,15,20,0.15,1,33,471.0,9,24,0.694949494949495,3.1069642110014684
27,02f6d7fa04497dceba3a4083b14c1829671928385a67505dcb83061f4efcdbef,hungarian_astar,15,20,0.15,1,23,209.0,11,1,0.0,3.7581974060012726
28,fe63cbc5964d5083912ab1bf2afd6c86efd9eff34b394e322133a52361f00997,manhattan_greedy,15,20,0.15,1,32,439.0,10,41,0.7645833333333333,0.33371844700013753
28,fe63cbc5964d5083912ab1bf2afd6c86efd9eff34b394e322133a52361f00997,path_cost_greedy,15,20,0.15,1,32,451.0,10,29,0.7666666666666667,7.9155851829928
28,fe63cbc5964d5083912ab1bf2afd6c86efd9eff34b394e322133a52361f00997,hungarian_astar,15,20,0.15,1,21,183.0,12,1,0.0,3.754271384997992
29,138bbe6e968374c20b55177ab9aca12447856ebdc713d6ba2c7fcb3ae8ea4d45,manhattan_greedy,15,20,0.15,1,20,297.0,13,3,0.5766666666666667,0.09348337301344145
29,138bbe6e968374c20b55177ab9aca12447856ebdc713d6ba2c7fcb3ae8ea4d45,path_cost_greedy,15,20,0.15,1,20,296.0,13,4,0.5733333333333334,4.475219292988186
29,138bbe6e968374c20b55177ab9aca12447856ebdc713d6ba2c7fcb3ae8ea4d45,hungarian_astar,15,20,0.15,1,19,156.0,15,0,0.0,3.9810367680038325
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,manhattan_greedy,15,20,0.2,1,39,561.0,11,24,0.717948717948718,0.2776952929998515
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,path_cost_greedy,15,20,0.2,1,32,467.0,12,13,0.6979166666666666,5.1697181219933555
0,373da5453cae534ed0e5820cb254f00ee54b9e236b910ecc507d40c86c37ed24,hungarian_astar,15,20,0.2,1,28,221.0,14,0,0.0,4.740356415000861
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,manhattan_greedy,15,20,0.2,1,37,541.0,10,14,0.7585585585585586,0.24663721599790733
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,path_cost_greedy,15,20,0.2,1,34,492.0,11,18,0.7215686274509804,3.7758282069989946
1,d9a2b175a7a3e1c67e9d2c435d9f3d50a2255318b91a79b9d0ee145f56f73c1b,hungarian_astar,15,20,0.2,1,20,195.0,12,1,0.0,3.372348620003322
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,manhattan_greedy,15,20,0.2,1,43,620.0,9,25,0.7395348837209302,0.2507858059980208
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,path_cost_greedy,15,20,0.2,1,41,593.0,9,22,0.7479674796747967,3.49765465100063
2,2c7aa5014f855d42cded0b042f5e559caf46c97c96b4ef879ce5a145ed99f338,hungarian_astar,15,20,0.2,1,27,207.0,13,2,0.0,2.9116746479994617
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,manhattan_greedy,15,20,0.2,1,30,429.0,12,21,0.7511111111111111,0.12120730799506418
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,path_cost_greedy,15,20,0.2,1,30,423.0,12,27,0.7466666666666667,2.366440469006193
3,2b287e1ca6dbe51a24893c7a8f39cb821fad66d6441d6040b6e3bdfc80eb40e8,hungarian_astar,15,20,0.2,1,21,163.0,12,0,0.0,2.263150525992387
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,manhattan_greedy,15,20,0.2,1,40,563.0,9,37,0.755,0.19808176399965305
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,path_cost_greedy,15,20,0.2,1,42,597.0,9,33,0.7682539682539683,4.468313293997198
4,cdbdf308308dd71e329118a2a893e15624480f1b166789148f15f5570f62b09f,hungarian_astar,15,20,0.2,1,27,241.0,13,2,0.0,5.533558410999831
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,manhattan_greedy,15,20,0.2,1,40,577.0,9,23,0.705,0.7397365829965565
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,path_cost_greedy,15,20,0.2,1,40,583.0,9,17,0.7183333333333334,14.47965640599432
5,084842ed1c0283d8869644d15d61f080bbc611ac9eed102df56952f8d59f0d98,hungarian_astar,15,20,0.2,1,29,238.0,12,0,0.0,7.480525777005823
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,manhattan_greedy,15,20,0.2,1,36,517.0,12,23,0.7129629629629629,0.22149809599795844
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,path_cost_greedy,15,20,0.2,1,40,577.0,12,23,0.7366666666666667,5.9247802199970465
6,ab571899befc6e625b077ab5562b411484b2d802dfcdaab3537961193a88bc99,hungarian_astar,15,20,0.2,1,29,233.0,13,1,0.0,5.189942428012728
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,manhattan_greedy,15,20,0.2,1,23,338.0,11,7,0.6173913043478261,0.2370934339996893
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,path_cost_greedy,15,20,0.2,1,23,336.0,11,9,0.6173913043478261,3.7890036050084746
7,d44613e0ff50096643de7759e2a6ff9b9a38dacb8e42f7147d011d58eac06768,hungarian_astar,15,20,0.2,1,23,158.0,12,1,0.0,2.7582240140036447
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,manhattan_greedy,15,20,0.2,1,47,672.0,9,33,0.7716312056737589,0.33053667399508413
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,path_cost_greedy,15,20,0.2,1,47,672.0,9,33,0.774468085106383,8.330030348995933
8,f894db0ca9ffeb2a03a0c98851209adc13b5620ca80fd367086baecdae577100,hungarian_astar,15,20,0.2,1,23,179.0,13,0,0.0,5.410662940994371
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,manhattan_greedy,15,20,0.2,1,35,505.0,10,20,0.7161904761904762,0.24993879300018307
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,path_cost_greedy,15,20,0.2,1,23,340.0,11,5,0.591304347826087,6.060278360004304
9,c5b68cda855df34a54ff5824e57bf17637fe3922358404968f0ffe872081a926,hungarian_astar,15,20,0.2,1,22,169.0,11,1,0.0,4.022657947993139
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,manhattan_greedy,15,20,0.2,1,45,643.0,8,32,0.7866666666666666,0.21219453700177837
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,path_cost_greedy,15,20,0.2,1,45,640.0,8,35,0.7896296296296297,4.419780911994167
10,dcc1a9f295482eda76eb9995bd9ae4eb1c4d01b44d5dc6ed52ad323e90716ac1,hungarian_astar,15,20,0.2,1,27,259.0,11,1,0.0,3.104697174989269
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,manhattan_greedy,15,20,0.2,1,50,717.0,12,33,0.764,0.6577060809941031
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,path_cost_greedy,15,20,0.2,1,31,452.0,11,13,0.6731182795698925,6.414698710999801
11,a7d8aef04b886f8a20cc0f8a3fbc89ba1239b750d9810461f29fcf91ca3f4150,hungarian_astar,15,20,0.2,1,27,190.0,12,0,0.0,5.515739809998195
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,manhattan_greedy,15,20,0.2,1,31,430.0,9,35,0.6688172043010753,0.29790152100031264
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,path_cost_greedy,15,20,0.2,1,34,468.0,8,42,0.7274509803921568,10.314072627996211
12,7a8e524d931398773b487a14d2285991117314ddb6d63bf0c8d28a77a51c504b,hungarian_astar,15,20,0.2,1,20,212.0,13,0,0.0,6.656498801996349
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,manhattan_greedy,15,20,0.2,1,37,533.0,12,22,0.7441441441441441,0.4307343359978404
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,path_cost_greedy,15,20,0.2,1,48,682.0,12,38,0.8097222222222222,5.714238619999378
13,98aed25e5e736f72e2a01082390ca483dfe4958333720301fed29c4428c87d35,hungarian_astar,15,20,0.2,1,24,190.0,12,1,0.0,3.141723299995647
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,manhattan_greedy,15,20,0.2,1,40,561.0,12,39,0.7366666666666667,0.1714235420076875
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,path_cost_greedy,15,20,0.2,1,36,510.0,12,30,0.7240740740740741,3.5564427460049046
14,77b4aaca64e2ce9712d122b4d8dfe6bf8aa2e568d72a19493177363870fe1597,hungarian_astar,15,20,0.2,1,18,159.0,14,1,0.0,3.0418907839921303
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,manhattan_greedy,15,20,0.2,1,31,456.0,11,9,0.7161290322580646,0.2269925319997128
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,path_cost_greedy,15,20,0.2,1,29,426.0,12,9,0.7103448275862069,3.3093541279959027
15,9375cfe2eec4b264788eb9d8553e12931a7047555fa3632e2a5436593ff11ae1,hungarian_astar,15,20,0.2,1,22,172.0,13,0,0.0,2.7871383360034088
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,manhattan_greedy,15,20,0.2,1,19,273.0,13,12,0.5719298245614035,0.10018212799332105
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,path_cost_greedy,15,20,0.2,1,17,245.0,13,10,0.5098039215686274,3.0326004959933925
16,a049ff13f7b7a5a251f4dd66aa4bd77c6dbd438d6787b6d95a6c1665d8025a53,hungarian_astar,15,20,0.2,1,17,146.0,14,0,0.0,2.9342024590005167
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,manhattan_greedy,15,20,0.2,1,33,453.0,10,42,0.7090909090909091,0.3413887409988092
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,path_cost_greedy,15,20,0.2,1,31,423.0,12,42,0.6967741935483871,4.806898556998931
17,bd48f9d88a81de539cd6c36e4efa1249e5a6f957b5f67f49c26e56c3df02bfde,hungarian_astar,15,20,0.2,1,26,189.0,14,0,0.0,3.2464120779914083
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,manhattan_greedy,15,20,0.2,1,26,375.0,10,15,0.6794871794871795,0.18689167899719905
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,path_cost_greedy,15,20,0.2,1,26,374.0,10,16,0.676923076923077,5.633228165010223
18,2fedb82381346e79fca0ea0fe6547f431b152e58447bd4bf3d808e5d8635a789,hungarian_astar,15,20,0.2,1,22,187.0,12,4,0.0,7.051898057005019
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,manhattan_greedy,15,20,0.2,1,33,467.0,9,28,0.701010101010101,0.2118241139978636
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,path_cost_greedy,15,20,0.2,1,33,465.0,9,30,0.6868686868686869,6.677645762989414
19,b2638726003cc78f41e4c81146cca003e48e283ff1ea63934f24b69c029f00d2,hungarian_astar,15,20,0.2,1,25,216.0,12,2,0.0,7.009284409010434
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,manhattan_greedy,15,20,0.2,1,27,403.0,11,2,0.6172839506172839,0.19856333901407197
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,path_cost_greedy,15,20,0.2,1,27,402.0,11,3,0.6246913580246913,5.1609822169994
20,b1a14a7f0c8df2360dbb0feeb1e68684fdb31869f272dff1da2983d0b115d4ee,hungarian_astar,15,20,0.2,1,28,222.0,13,0,0.0,5.468643730011536
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,manhattan_greedy,15,20,0.2,1,53,752.0,9,43,0.769811320754717,0.721715862993733
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,path_cost_greedy,15,20,0.2,1,45,631.0,8,44,0.7911111111111111,8.51875182701042
21,00bdac501a4c9641257628d2b27440d7406eec5b3ef0acb2a0c00bff5acaf731,hungarian_astar,15,20,0.2,1,25,259.0,12,0,0.0,4.134117289999267
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,manhattan_greedy,15,20,0.2,1,21,313.0,10,2,0.6222222222222222,0.052148418995784596
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,path_cost_greedy,15,20,0.2,1,21,311.0,10,4,0.6190476190476191,1.9931334400025662
22,d902a0198fd731553b9101de4d11d0254542872b640ca6b3b06eea2ab489b9dd,hungarian_astar,15,20,0.2,1,18,173.0,15,0,0.0,1.9812621360033518
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,manhattan_greedy,15,20,0.2,1,26,371.0,12,19,0.6153846153846154,0.1025052519980818
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,path_cost_greedy,15,20,0.2,1,30,444.0,13,6,0.6844444444444444,2.8599362450040644
23,07934270464130f11474705e989b5f024181a376da2d424144333bd097c9b727,hungarian_astar,15,20,0.2,1,19,175.0,15,0,0.0,2.059104487998411
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,manhattan_greedy,15,20,0.2,1,33,478.0,14,17,0.694949494949495,0.2578799509938108
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,path_cost_greedy,15,20,0.2,1,33,469.0,13,26,0.7232323232323232,3.2629194680048386
24,547dea9c1e76cff0b352f8b7a622b050c74691bfc473f9cdfc5738bcbdda3834,hungarian_astar,15,20,0.2,1,21,168.0,13,0,0.0,3.0938487259991234
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,manhattan_greedy,15,20,0.2,1,27,394.0,12,11,0.6592592592592592,0.18049146499834023
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,path_cost_greedy,15,20,0.2,1,27,394.0,12,11,0.6962962962962963,3.759963010001229
25,87d1f2ff502e93aca75f40d827d39dbc3e6579c0fb538c1a6b352c45b5472fbc,hungarian_astar,15,20,0.2,1,23,166.0,14,3,0.0,2.594426342009683
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,manhattan_greedy,15,20,0.2,1,36,537.0,9,3,0.7203703703703703,0.13635234600224067
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,path_cost_greedy,15,20,0.2,1,36,533.0,9,7,0.7092592592592593,4.008768291998422
26,dd46e93ac1946a1c9502789c39673df427af893168b0309f4126b92f1df066fd,hungarian_astar,15,20,0.2,1,30,315.0,12,0,0.0,5.680102935002651
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,manhattan_greedy,15,20,0.2,1,32,463.0,12,17,0.65625,0.33558349500526674
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,path_cost_greedy,15,20,0.2,1,45,642.0,12,33,0.7881481481481482,5.91953600900888
27,157c33620474ede024bb19583b72591c7148ea5ef66362319bb1b03dff946b3c,hungarian_astar,15,20,0.2,1,23,195.0,13,0,0.0,6.050032840998028
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,manhattan_greedy,15,20,0.2,1,19,279.0,10,6,0.6666666666666666,0.20596391000435688
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,path_cost_greedy,15,20,0.2,1,19,275.0,11,10,0.6526315789473685,3.7587763280025683
28,0b0090ab340fe847f5d113df6605f39bb1f6e473ca883688ec26ca82f9d86907,hungarian_astar,15,20,0.2,1,15,130.0,13,0,0.0,2.5957218119874597
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,manhattan_greedy,15,20,0.2,1,33,482.0,11,13,0.7212121212121212,0.4373573699995177
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,path_cost_greedy,15,20,0.2,1,33,488.0,12,7,0.7313131313131314,4.542019006999908
29,26d15bf20359cf8f7014f82d1c9074ea2c74c6d6a6596fc11fe5cae4b3ff83a0,hungarian_astar,15,20,0.2,1,24,176.0,14,0,0.0,3.33471153100254
